Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
DRR049635	(0.0, 0.0029008533630937574)	(1.0, 0.0031339723090809185)	(2.0, 0.00336709125506808)	(3.0, 0.00336709125506808)	(4.0, 0.003263665243820255)	(5.0, 0.0031602392325724296)	(6.0, 0.0031602392325724296)	(7.0, 0.007040356337084086)	(8.0, 0.010920473441595743)	(9.0, 0.013749913606446952)	(10.0, 0.016579353771298166)	(11.0, 0.016579353771298166)	(12.0, 0.027514602357357885)	(13.0, 0.0384498509434176)	(14.0, 0.06622630169433148)	(15.0, 0.09400275244524536)	(16.0, 0.09400275244524536)	(17.0, 0.16147755384678272)	(18.0, 0.2289523552483201)	(19.0, 0.2289523552483201)	(20.0, 0.3418426673666802)	(21.0, 0.45473297948504027)	(22.0, 0.6022562302269577)	(23.0, 0.7497794809688753)	(24.0, 0.7497794809688753)	(25.0, 1.0271401345293318)	(26.0, 1.3045007880897888)	(27.0, 1.3045007880897888)	(28.0, 1.62758887208353)	(29.0, 1.9506769560772712)	(30.0, 2.2623405700349237)	(31.0, 2.5740041839925754)	(32.0, 2.5740041839925754)	(33.0, 2.847074299768966)	(34.0, 3.1201444155453566)	(35.0, 3.1201444155453566)	(36.0, 3.455745405217366)	(37.0, 3.791346394889376)	(38.0, 3.9435664998881195)	(39.0, 4.095786604886863)	(40.0, 4.095786604886863)	(41.0, 4.192178826528476)	(42.0, 4.28857104817009)	(43.0, 4.061310446962895)	(44.0, 3.8340498457557)	(45.0, 3.8340498457557)	(46.0, 3.555420171454059)	(47.0, 3.2767904971524193)	(48.0, 3.2767904971524193)	(49.0, 2.9397990022180776)	(50.0, 2.6028075072837358)	(51.0, 2.2692980213947376)	(52.0, 1.9357885355057391)	(53.0, 1.9357885355057391)	(54.0, 1.6637132794565899)	(55.0, 1.3916380234074404)	(56.0, 1.3916380234074404)	(57.0, 1.1894918844235667)	(58.0, 0.9873457454396927)	(59.0, 0.7895730492171553)	(60.0, 0.5918003529946181)	(61.0, 0.5918003529946181)	(62.0, 0.48916563281697484)	(63.0, 0.3865309126393317)	(64.0, 0.3093644373107858)	(65.0, 0.23219796198223996)	(66.0, 0.23219796198223996)	(67.0, 0.1723988481297376)	(68.0, 0.11259973427723523)	(69.0, 0.11259973427723523)	(70.0, 0.08693612918466977)	(71.0, 0.06127252409210431)	(72.0, 0.04521686710791815)	(73.0, 0.029161210123731986)	(74.0, 0.029161210123731986)	(75.0, 0.021648049163800698)	(76.0, 0.014134888203869413)	(77.0, 0.014134888203869413)	(78.0, 0.0103934932890473)	(79.0, 0.006652098374225188)	(80.0, 0.004588503197423346)	(81.0, 0.002524908020621505)	(82.0, 0.002524908020621505)	(83.0, 0.0017393628399535012)	(84.0, 0.0009538176592854971)	(85.0, 0.0009538176592854971)	(86.0, 0.0006558522459286679)	(87.0, 0.0003578868325718388)	(88.0, 0.0002347606287053805)	(89.0, 0.0001116344248389222)	(90.0, 0.0001116344248389222)	(91.0, 9.275507357939858e-05)	(92.0, 7.387572231987498e-05)	(93.0, 4.84296401874736e-05)	(94.0, 2.2983558055072215e-05)	(95.0, 2.2983558055072215e-05)	(96.0, 1.3954303104865275e-05)	(97.0, 4.925048154658332e-06)	(98.0, 4.925048154658332e-06)	(99.0, 3.2833654364388878e-06)	(100.0, 1.6416827182194439e-06)
DRR049636	(0.0, 0.002853059935673848)	(1.0, 0.0029867432156101986)	(2.0, 0.0031204264955465486)	(3.0, 0.0031204264955465486)	(4.0, 0.003534413426962343)	(5.0, 0.0039484003583781365)	(6.0, 0.0039484003583781365)	(7.0, 0.005904488609317765)	(8.0, 0.007860576860257392)	(9.0, 0.013384714976336896)	(10.0, 0.0189088530924164)	(11.0, 0.0189088530924164)	(12.0, 0.034146159586838976)	(13.0, 0.04938346608126154)	(14.0, 0.08945050126012016)	(15.0, 0.12951753643897876)	(16.0, 0.12951753643897876)	(17.0, 0.20555141123013207)	(18.0, 0.2815852860212854)	(19.0, 0.2815852860212854)	(20.0, 0.4460657437638755)	(21.0, 0.6105462015064657)	(22.0, 0.7978321643334233)	(23.0, 0.9851181271603812)	(24.0, 0.9851181271603812)	(25.0, 1.2389292024475356)	(26.0, 1.49274027773469)	(27.0, 1.49274027773469)	(28.0, 1.8768994507419763)	(29.0, 2.2610586237492623)	(30.0, 2.5421229762151833)	(31.0, 2.8231873286811036)	(32.0, 2.8231873286811036)	(33.0, 3.044575464983437)	(34.0, 3.2659636012857707)	(35.0, 3.2659636012857707)	(36.0, 3.5063408006484833)	(37.0, 3.7467180000111946)	(38.0, 3.835791600669172)	(39.0, 3.9248652013271492)	(40.0, 3.9248652013271492)	(41.0, 3.884944786519833)	(42.0, 3.845024371712518)	(43.0, 3.6600360363549176)	(44.0, 3.4750477009973175)	(45.0, 3.4750477009973175)	(46.0, 3.3131141253557086)	(47.0, 3.151180549714099)	(48.0, 3.151180549714099)	(49.0, 2.8066373386249834)	(50.0, 2.462094127535867)	(51.0, 2.1379458101283952)	(52.0, 1.8137974927209237)	(53.0, 1.8137974927209237)	(54.0, 1.5733866569200343)	(55.0, 1.332975821119145)	(56.0, 1.332975821119145)	(57.0, 1.1265912611895383)	(58.0, 0.9202067012599322)	(59.0, 0.7617644154065961)	(60.0, 0.60332212955326)	(61.0, 0.60332212955326)	(62.0, 0.491949295329126)	(63.0, 0.380576461104992)	(64.0, 0.30984420645428223)	(65.0, 0.23911195180357242)	(66.0, 0.23911195180357242)	(67.0, 0.18226809622908877)	(68.0, 0.12542424065460508)	(69.0, 0.12542424065460508)	(70.0, 0.10015120096444464)	(71.0, 0.0748781612742842)	(72.0, 0.05708189806004775)	(73.0, 0.0392856348458113)	(74.0, 0.0392856348458113)	(75.0, 0.034178933552242725)	(76.0, 0.029072232258674145)	(77.0, 0.029072232258674145)	(78.0, 0.02264508514844394)	(79.0, 0.016217938038213735)	(80.0, 0.012691286866215441)	(81.0, 0.009164635694217143)	(82.0, 0.009164635694217143)	(83.0, 0.005113601075758841)	(84.0, 0.0010625664573005384)	(85.0, 0.0010625664573005384)	(86.0, 0.0007115400383708962)	(87.0, 0.00036051361944125406)	(88.0, 0.00025011710439704234)	(89.0, 0.00013972058935283053)	(90.0, 0.00013972058935283053)	(91.0, 0.00010349673285394853)	(92.0, 6.727287635506655e-05)	(93.0, 5.002342087940846e-05)	(94.0, 3.277396540375037e-05)	(95.0, 3.277396540375037e-05)	(96.0, 1.8974401023223897e-05)	(97.0, 5.174836642697427e-06)	(98.0, 5.174836642697427e-06)	(99.0, 3.4498910951316177e-06)	(100.0, 1.7249455475658088e-06)
DRR049637	(0.0, 0.0030616360660728585)	(1.0, 0.0032517435686971337)	(2.0, 0.00344185107132141)	(3.0, 0.00344185107132141)	(4.0, 0.0038609928509168367)	(5.0, 0.004280134630512264)	(6.0, 0.004280134630512264)	(7.0, 0.0062156100619917935)	(8.0, 0.008151085493471323)	(9.0, 0.013961132883197995)	(10.0, 0.01977118027292467)	(11.0, 0.01977118027292467)	(12.0, 0.03585880136404849)	(13.0, 0.05194642245517231)	(14.0, 0.09236599333455939)	(15.0, 0.13278556421394644)	(16.0, 0.13278556421394644)	(17.0, 0.20899513564690844)	(18.0, 0.28520470707987045)	(19.0, 0.28520470707987045)	(20.0, 0.4483477236414476)	(21.0, 0.6114907402030249)	(22.0, 0.7941550814626491)	(23.0, 0.9768194227222733)	(24.0, 0.9768194227222733)	(25.0, 1.2259869894951572)	(26.0, 1.4751545562680413)	(27.0, 1.4751545562680413)	(28.0, 1.8374849718887583)	(29.0, 2.1998153875094753)	(30.0, 2.4746782464465853)	(31.0, 2.749541105383695)	(32.0, 2.749541105383695)	(33.0, 2.990654450962064)	(34.0, 3.231767796540433)	(35.0, 3.231767796540433)	(36.0, 3.4530520243212672)	(37.0, 3.6743362521021026)	(38.0, 3.7442722759484632)	(39.0, 3.814208299794824)	(40.0, 3.814208299794824)	(41.0, 3.8250145534082813)	(42.0, 3.8358208070217383)	(43.0, 3.667868070643767)	(44.0, 3.4999153342657956)	(45.0, 3.4999153342657956)	(46.0, 3.3274036389201296)	(47.0, 3.1548919435744636)	(48.0, 3.1548919435744636)	(49.0, 2.833970563120602)	(50.0, 2.51304918266674)	(51.0, 2.198186799903661)	(52.0, 1.8833244171405812)	(53.0, 1.8833244171405812)	(54.0, 1.63151435608122)	(55.0, 1.3797042950218585)	(56.0, 1.3797042950218585)	(57.0, 1.1919161039295991)	(58.0, 1.0041279128373395)	(59.0, 0.8143707511821857)	(60.0, 0.6246135895270319)	(61.0, 0.6246135895270319)	(62.0, 0.5094292642346274)	(63.0, 0.39424493894222284)	(64.0, 0.3214808396758703)	(65.0, 0.2487167404095178)	(66.0, 0.2487167404095178)	(67.0, 0.19468818816369865)	(68.0, 0.14065963591787953)	(69.0, 0.14065963591787953)	(70.0, 0.11505577640967769)	(71.0, 0.08945191690147583)	(72.0, 0.06688162997086422)	(73.0, 0.044311343040252596)	(74.0, 0.044311343040252596)	(75.0, 0.042518900872652275)	(76.0, 0.04072645870505196)	(77.0, 0.04072645870505196)	(78.0, 0.03248756165084467)	(79.0, 0.024248664596637368)	(80.0, 0.01982097033313579)	(81.0, 0.015393276069634206)	(82.0, 0.015393276069634206)	(83.0, 0.008443488937983901)	(84.0, 0.0014937018063335944)	(85.0, 0.0014937018063335944)	(86.0, 0.0009641166204516837)	(87.0, 0.00043453143456977295)	(88.0, 0.0003132247424190446)	(89.0, 0.00019191805026831638)	(90.0, 0.00019191805026831638)	(91.0, 0.00015208600209942053)	(92.0, 0.00011225395393052467)	(93.0, 8.147464398183243e-05)	(94.0, 5.069533403314018e-05)	(95.0, 5.069533403314018e-05)	(96.0, 3.258985759273297e-05)	(97.0, 1.4484381152325765e-05)	(98.0, 1.4484381152325765e-05)	(99.0, 7.242190576162882e-06)	(100.0, 0.0)
DRR049638	(0.0, 0.0011994559162018476)	(1.0, 0.0017131030475091057)	(2.0, 0.0022267501788163636)	(3.0, 0.0022267501788163636)	(4.0, 0.0022929661994268756)	(5.0, 0.0023591822200373876)	(6.0, 0.0023591822200373876)	(7.0, 0.005990657978948186)	(8.0, 0.009622133737858985)	(9.0, 0.012558341280359406)	(10.0, 0.01549454882285983)	(11.0, 0.01549454882285983)	(12.0, 0.025155466229933542)	(13.0, 0.03481638363700726)	(14.0, 0.06156387219104783)	(15.0, 0.08831136074508839)	(16.0, 0.08831136074508839)	(17.0, 0.15714196822656412)	(18.0, 0.22597257570803986)	(19.0, 0.22597257570803986)	(20.0, 0.3572269177053485)	(21.0, 0.4884812597026571)	(22.0, 0.631636512489978)	(23.0, 0.7747917652772988)	(24.0, 0.7747917652772988)	(25.0, 1.0543605340106388)	(26.0, 1.3339293027439787)	(27.0, 1.3339293027439787)	(28.0, 1.7104846768655357)	(29.0, 2.0870400509870928)	(30.0, 2.3706073214221557)	(31.0, 2.654174591857219)	(32.0, 2.654174591857219)	(33.0, 2.885530530040894)	(34.0, 3.116886468224568)	(35.0, 3.116886468224568)	(36.0, 3.4388117334561494)	(37.0, 3.7607369986877313)	(38.0, 3.908639940152826)	(39.0, 4.05654288161792)	(40.0, 4.05654288161792)	(41.0, 4.1032667976470005)	(42.0, 4.149990713676081)	(43.0, 3.9225907097523085)	(44.0, 3.6951907058285367)	(45.0, 3.6951907058285367)	(46.0, 3.469298535288381)	(47.0, 3.2434063647482256)	(48.0, 3.2434063647482256)	(49.0, 2.9010004843418127)	(50.0, 2.5585946039353997)	(51.0, 2.2524438866995453)	(52.0, 1.9462931694636914)	(53.0, 1.9462931694636914)	(54.0, 1.6926148647890615)	(55.0, 1.438936560114432)	(56.0, 1.438936560114432)	(57.0, 1.2169955941184207)	(58.0, 0.9950546281224094)	(59.0, 0.809871121110445)	(60.0, 0.6246876140984805)	(61.0, 0.6246876140984805)	(62.0, 0.5094793057814021)	(63.0, 0.3942709974643237)	(64.0, 0.31877243670736943)	(65.0, 0.24327387595041508)	(66.0, 0.24327387595041508)	(67.0, 0.18029298091830231)	(68.0, 0.11731208588618953)	(69.0, 0.11731208588618953)	(70.0, 0.09061378637603106)	(71.0, 0.06391548686587259)	(72.0, 0.047411616700278235)	(73.0, 0.030907746534683887)	(74.0, 0.030907746534683887)	(75.0, 0.02380844318208541)	(76.0, 0.016709139829486935)	(77.0, 0.016709139829486935)	(78.0, 0.012481719885081528)	(79.0, 0.008254299940676122)	(80.0, 0.005716334464990351)	(81.0, 0.0031783689893045805)	(82.0, 0.0031783689893045805)	(83.0, 0.002117966716384808)	(84.0, 0.001057564443465036)	(85.0, 0.001057564443465036)	(86.0, 0.0007595923507177316)	(87.0, 0.0004616202579704272)	(88.0, 0.00032067472838519424)	(89.0, 0.00017972919879996138)	(90.0, 0.00017972919879996138)	(91.0, 0.00012959421176628796)	(92.0, 7.94592247326145e-05)	(93.0, 5.297281648840967e-05)	(94.0, 2.6486408244204836e-05)	(95.0, 2.6486408244204836e-05)	(96.0, 1.5135090425259906e-05)	(97.0, 3.7837726063149764e-06)	(98.0, 3.7837726063149764e-06)	(99.0, 3.7837726063149764e-06)	(100.0, 3.7837726063149764e-06)
DRR049639	(0.0, 0.0030890404311013967)	(1.0, 0.0031675753573158385)	(2.0, 0.0032461102835302813)	(3.0, 0.0032461102835302813)	(4.0, 0.00319126049379321)	(5.0, 0.003136410704056139)	(6.0, 0.003136410704056139)	(7.0, 0.006211738687723269)	(8.0, 0.009287066671390396)	(9.0, 0.013117825850072639)	(10.0, 0.016948585028754876)	(11.0, 0.016948585028754876)	(12.0, 0.028105530895727236)	(13.0, 0.03926247676269959)	(14.0, 0.06859589499685897)	(15.0, 0.09792931323101836)	(16.0, 0.09792931323101836)	(17.0, 0.16174455041783947)	(18.0, 0.22555978760466058)	(19.0, 0.22555978760466058)	(20.0, 0.34202832976680886)	(21.0, 0.45849687192895716)	(22.0, 0.6054793493907422)	(23.0, 0.7524618268525274)	(24.0, 0.7524618268525274)	(25.0, 1.0003280266743502)	(26.0, 1.2481942264961732)	(27.0, 1.2481942264961732)	(28.0, 1.5781481230040442)	(29.0, 1.9081020195119152)	(30.0, 2.1996735290651404)	(31.0, 2.4912450386183655)	(32.0, 2.4912450386183655)	(33.0, 2.7569075020376075)	(34.0, 3.022569965456849)	(35.0, 3.022569965456849)	(36.0, 3.352431614591071)	(37.0, 3.682293263725293)	(38.0, 3.8624611105641367)	(39.0, 4.04262895740298)	(40.0, 4.04262895740298)	(41.0, 4.133761883051124)	(42.0, 4.224894808699267)	(43.0, 4.00047440081778)	(44.0, 3.776053992936294)	(45.0, 3.776053992936294)	(46.0, 3.5864469959181537)	(47.0, 3.396839998900012)	(48.0, 3.396839998900012)	(49.0, 3.026226202577277)	(50.0, 2.655612406254541)	(51.0, 2.3235368201527504)	(52.0, 1.9914612340509588)	(53.0, 1.9914612340509588)	(54.0, 1.7381873435955129)	(55.0, 1.484913453140067)	(56.0, 1.484913453140067)	(57.0, 1.2586742760943448)	(58.0, 1.0324350990486229)	(59.0, 0.8404396430046585)	(60.0, 0.6484441869606941)	(61.0, 0.6484441869606941)	(62.0, 0.5458476552575032)	(63.0, 0.44325112355431223)	(64.0, 0.3518788533691346)	(65.0, 0.26050658318395703)	(66.0, 0.26050658318395703)	(67.0, 0.19455095761125976)	(68.0, 0.1285953320385625)	(69.0, 0.1285953320385625)	(70.0, 0.09875953959385675)	(71.0, 0.068923747149151)	(72.0, 0.050605163963099754)	(73.0, 0.03228658077704849)	(74.0, 0.03228658077704849)	(75.0, 0.024342087368085942)	(76.0, 0.016397593959123394)	(77.0, 0.016397593959123394)	(78.0, 0.012324997071145885)	(79.0, 0.00825240018316838)	(80.0, 0.006001065631687701)	(81.0, 0.003749731080207022)	(82.0, 0.003749731080207022)	(83.0, 0.0023385955806078367)	(84.0, 0.0009274600810086518)	(85.0, 0.0009274600810086518)	(86.0, 0.00064573161554097)	(87.0, 0.00036400315007328806)	(88.0, 0.00025056381220798254)	(89.0, 0.000137124474342677)	(90.0, 0.000137124474342677)	(91.0, 0.00010720640721336565)	(92.0, 7.728834008405431e-05)	(93.0, 6.357589264978662e-05)	(94.0, 4.9863445215518905e-05)	(95.0, 4.9863445215518905e-05)	(96.0, 2.617830873814743e-05)	(97.0, 2.4931722607759456e-06)	(98.0, 2.4931722607759456e-06)	(99.0, 2.4931722607759456e-06)	(100.0, 2.4931722607759456e-06)
DRR049640	(0.0, 0.0012756074709179648)	(1.0, 0.001646449572796042)	(2.0, 0.0020172916746741196)	(3.0, 0.0020172916746741196)	(4.0, 0.002210531685592515)	(5.0, 0.002403771696510911)	(6.0, 0.002403771696510911)	(7.0, 0.003785493624291578)	(8.0, 0.005167215552072247)	(9.0, 0.00864553574860337)	(10.0, 0.01212385594513449)	(11.0, 0.01212385594513449)	(12.0, 0.022294088889712484)	(13.0, 0.03246432183429048)	(14.0, 0.060464017520368084)	(15.0, 0.0884637132064457)	(16.0, 0.0884637132064457)	(17.0, 0.14746111723354294)	(18.0, 0.20645852126064018)	(19.0, 0.20645852126064018)	(20.0, 0.3449222495465087)	(21.0, 0.4833859778323772)	(22.0, 0.6343857329537206)	(23.0, 0.7853854880750639)	(24.0, 0.7853854880750639)	(25.0, 1.0244189136039885)	(26.0, 1.2634523391329129)	(27.0, 1.2634523391329129)	(28.0, 1.6458385769233697)	(29.0, 2.0282248147138264)	(30.0, 2.3054493917647787)	(31.0, 2.5826739688157314)	(32.0, 2.5826739688157314)	(33.0, 2.833941832723784)	(34.0, 3.085209696631837)	(35.0, 3.085209696631837)	(36.0, 3.355463112364051)	(37.0, 3.6257165280962655)	(38.0, 3.7470366281302523)	(39.0, 3.868356728164239)	(40.0, 3.868356728164239)	(41.0, 3.9280489026352163)	(42.0, 3.987741077106194)	(43.0, 3.8175267863327216)	(44.0, 3.6473124955592495)	(45.0, 3.6473124955592495)	(46.0, 3.53556056855143)	(47.0, 3.423808641543611)	(48.0, 3.423808641543611)	(49.0, 3.056263906788257)	(50.0, 2.688719172032903)	(51.0, 2.375202333740623)	(52.0, 2.0616854954483435)	(53.0, 2.0616854954483435)	(54.0, 1.7727458823597484)	(55.0, 1.4838062692711533)	(56.0, 1.4838062692711533)	(57.0, 1.2661655182457499)	(58.0, 1.0485247672203464)	(59.0, 0.8746981169364112)	(60.0, 0.7008714666524763)	(61.0, 0.7008714666524763)	(62.0, 0.5725991942025584)	(63.0, 0.44432692175264044)	(64.0, 0.3564719704303018)	(65.0, 0.26861701910796326)	(66.0, 0.26861701910796326)	(67.0, 0.20452165317432516)	(68.0, 0.14042628724068712)	(69.0, 0.14042628724068712)	(70.0, 0.1117061302422259)	(71.0, 0.08298597324376468)	(72.0, 0.06335479872416466)	(73.0, 0.04372362420456464)	(74.0, 0.04372362420456464)	(75.0, 0.03505016359889213)	(76.0, 0.02637670299321963)	(77.0, 0.02637670299321963)	(78.0, 0.020831943373572716)	(79.0, 0.015287183753925803)	(80.0, 0.012329382893163307)	(81.0, 0.00937158203240081)	(82.0, 0.00937158203240081)	(83.0, 0.005304605848852377)	(84.0, 0.0012376296653039448)	(85.0, 0.0012376296653039448)	(86.0, 0.0008243417806807864)	(87.0, 0.0004110538960576279)	(88.0, 0.0002904185135189762)	(89.0, 0.00016978313098032455)	(90.0, 0.00016978313098032455)	(91.0, 0.00012957133680077402)	(92.0, 8.935954262122345e-05)	(93.0, 6.478566840038701e-05)	(94.0, 4.021179417955056e-05)	(95.0, 4.021179417955056e-05)	(96.0, 2.3456879938071156e-05)	(97.0, 6.701965696591759e-06)	(98.0, 6.701965696591759e-06)	(99.0, 3.3509828482958794e-06)	(100.0, 0.0)
DRR049641	(0.0, 0.0013288239913828224)	(1.0, 0.0016531203226131542)	(2.0, 0.001977416653843486)	(3.0, 0.001977416653843486)	(4.0, 0.0019862051723050127)	(5.0, 0.001994993690766539)	(6.0, 0.001994993690766539)	(7.0, 0.004983968819531737)	(8.0, 0.007972943948296935)	(9.0, 0.009123361014910767)	(10.0, 0.0102737780815246)	(11.0, 0.0102737780815246)	(12.0, 0.015447578899825313)	(13.0, 0.020621379718126023)	(14.0, 0.033935985187338834)	(15.0, 0.04725059065655163)	(16.0, 0.04725059065655163)	(17.0, 0.10023129535001861)	(18.0, 0.1532120000434856)	(19.0, 0.1532120000434856)	(20.0, 0.21142363092525318)	(21.0, 0.2696352618070208)	(22.0, 0.3856375535362489)	(23.0, 0.501639845265477)	(24.0, 0.501639845265477)	(25.0, 0.7903839827633952)	(26.0, 1.0791281202613132)	(27.0, 1.0791281202613132)	(28.0, 1.3683336549784615)	(29.0, 1.6575391896956098)	(30.0, 1.967158695095192)	(31.0, 2.2767782004947743)	(32.0, 2.2767782004947743)	(33.0, 2.462856623028831)	(34.0, 2.6489350455628875)	(35.0, 2.6489350455628875)	(36.0, 3.0672667666278617)	(37.0, 3.4855984876928354)	(38.0, 3.7879103399916585)	(39.0, 4.090222192290481)	(40.0, 4.090222192290481)	(41.0, 4.412044555573893)	(42.0, 4.733866918857306)	(43.0, 4.48564576113364)	(44.0, 4.237424603409975)	(45.0, 4.237424603409975)	(46.0, 3.8747725410580025)	(47.0, 3.5121204787060307)	(48.0, 3.5121204787060307)	(49.0, 3.167652739902803)	(50.0, 2.8231850010995756)	(51.0, 2.508738841360923)	(52.0, 2.19429268162227)	(53.0, 2.19429268162227)	(54.0, 1.9273010061684765)	(55.0, 1.6603093307146828)	(56.0, 1.6603093307146828)	(57.0, 1.4282766239971498)	(58.0, 1.1962439172796169)	(59.0, 0.9638913084900841)	(60.0, 0.7315386997005515)	(61.0, 0.7315386997005515)	(62.0, 0.5730781964318422)	(63.0, 0.4146176931631329)	(64.0, 0.3389916129498503)	(65.0, 0.26336553273656776)	(66.0, 0.26336553273656776)	(67.0, 0.18655300253097906)	(68.0, 0.1097404723253904)	(69.0, 0.1097404723253904)	(70.0, 0.08198808872758169)	(71.0, 0.05423570512977298)	(72.0, 0.037222891091949775)	(73.0, 0.020210077054126578)	(74.0, 0.020210077054126578)	(75.0, 0.015797361934594068)	(76.0, 0.011384646815061562)	(77.0, 0.011384646815061562)	(78.0, 0.007892089578450891)	(79.0, 0.004399532341840218)	(80.0, 0.0028527530926115356)	(81.0, 0.0013059738433828533)	(82.0, 0.0013059738433828533)	(83.0, 0.0009236732903064462)	(84.0, 0.0005413727372300388)	(85.0, 0.0005413727372300388)	(86.0, 0.0004069084047686818)	(87.0, 0.00027244407230732473)	(88.0, 0.0001907108506151273)	(89.0, 0.00010897762892292989)	(90.0, 0.00010897762892292989)	(91.0, 9.75525549229453e-05)	(92.0, 8.612748092296071e-05)	(93.0, 6.85504439999075e-05)	(94.0, 5.09734070768543e-05)	(95.0, 5.09734070768543e-05)	(96.0, 3.163866646149577e-05)	(97.0, 1.2303925846137245e-05)	(98.0, 1.2303925846137245e-05)	(99.0, 7.030814769221283e-06)	(100.0, 1.7577036923053208e-06)
DRR049642	(0.0, 0.0027945059516190115)	(1.0, 0.002974596335167792)	(2.0, 0.0031546867187165722)	(3.0, 0.0031546867187165722)	(4.0, 0.0031218623630943814)	(5.0, 0.0030890380074721896)	(6.0, 0.0030890380074721896)	(7.0, 0.0066890713889547135)	(8.0, 0.010289104770437235)	(9.0, 0.013563556029937479)	(10.0, 0.016838007289437726)	(11.0, 0.016838007289437726)	(12.0, 0.026851210043699242)	(13.0, 0.03686441279796076)	(14.0, 0.06044649445063903)	(15.0, 0.0840285761033173)	(16.0, 0.0840285761033173)	(17.0, 0.14772468176055328)	(18.0, 0.2114207874177893)	(19.0, 0.2114207874177893)	(20.0, 0.30007493622959597)	(21.0, 0.38872908504140263)	(22.0, 0.5106520489934203)	(23.0, 0.6325750129454379)	(24.0, 0.6325750129454379)	(25.0, 0.925134946027045)	(26.0, 1.2176948791086524)	(27.0, 1.2176948791086524)	(28.0, 1.5098440641726087)	(29.0, 1.8019932492365653)	(30.0, 2.089416614235673)	(31.0, 2.3768399792347803)	(32.0, 2.3768399792347803)	(33.0, 2.6278975067834858)	(34.0, 2.8789550343321912)	(35.0, 2.8789550343321912)	(36.0, 3.2705779855368258)	(37.0, 3.6622009367414607)	(38.0, 3.881294639072124)	(39.0, 4.1003883414027875)	(40.0, 4.1003883414027875)	(41.0, 4.2227477805701055)	(42.0, 4.345107219737423)	(43.0, 4.119939237327162)	(44.0, 3.8947712549168996)	(45.0, 3.8947712549168996)	(46.0, 3.6240244368633587)	(47.0, 3.3532776188098175)	(48.0, 3.3532776188098175)	(49.0, 3.015220467401613)	(50.0, 2.677163315993409)	(51.0, 2.4106171283147617)	(52.0, 2.144070940636115)	(53.0, 2.144070940636115)	(54.0, 1.8785343236790368)	(55.0, 1.6129977067219587)	(56.0, 1.6129977067219587)	(57.0, 1.4053171215556062)	(58.0, 1.1976365363892536)	(59.0, 0.9382309767755529)	(60.0, 0.6788254171618524)	(61.0, 0.6788254171618524)	(62.0, 0.541703002267267)	(63.0, 0.40458058737268154)	(64.0, 0.32823468477445017)	(65.0, 0.25188878217621874)	(66.0, 0.25188878217621874)	(67.0, 0.18082316510942748)	(68.0, 0.10975754804263621)	(69.0, 0.10975754804263621)	(70.0, 0.08244857130971939)	(71.0, 0.05513959457680255)	(72.0, 0.039052998887689046)	(73.0, 0.022966403198575545)	(74.0, 0.022966403198575545)	(75.0, 0.017569901705337943)	(76.0, 0.01217340021210034)	(77.0, 0.01217340021210034)	(78.0, 0.008708212832092766)	(79.0, 0.005243025452085192)	(80.0, 0.0035840647760447004)	(81.0, 0.0019251041000042078)	(82.0, 0.0019251041000042078)	(83.0, 0.0012801498692654708)	(84.0, 0.000635195638526734)	(85.0, 0.000635195638526734)	(86.0, 0.00044445951801940463)	(87.0, 0.0002537233975120753)	(88.0, 0.00018097752829532643)	(89.0, 0.00010823165907857758)	(90.0, 0.00010823165907857758)	(91.0, 9.137590889420894e-05)	(92.0, 7.45201587098403e-05)	(93.0, 5.3228684792743065e-05)	(94.0, 3.1937210875645846e-05)	(95.0, 3.1937210875645846e-05)	(96.0, 1.8630039677460075e-05)	(97.0, 5.322868479274307e-06)	(98.0, 5.322868479274307e-06)	(99.0, 2.6614342396371537e-06)	(100.0, 0.0)
